HHFAMINC_IMP,HOMETYPE,URBRUR_2010,CDIVMSAR,CENSUS_R,DRVRCNT,HHSIZE,HHVEHCNT,HH_HISP,HH_RACE,HOMEOWN,MSACAT,MSASIZE,RAIL,URBAN,URBANSIZE,URBRUR,WRKCOUNT,ANNMILES_mean_nonnegative,COMMERCIALFREQ_mean_nonnegative,VEHAGE_mean,EDUC_amin,FRSTHM_amin,OUTOFTWN_amin,EDUC_amax,DELIVER_sum_nonnegative,DELIV_FOOD_sum_nonnegative,DELIV_GOOD_sum_nonnegative,DELIV_GROC_sum_nonnegative,DELIV_PERS_sum_nonnegative,EMPLOYMENT2_mean_nonnegative,ESCOOTERUSED_mean_nonnegative,GCDWORK_mean_nonnegative,MCTRANSIT_mean_nonnegative,MEDCOND6_mean_nonnegative,PTUSED_mean_nonnegative,RIDESHARE22_mean_nonnegative,R_AGE_mean_nonnegative,TAXISERVICE_mean_nonnegative,WALKTRANSIT_mean_nonnegative,WKFMHM22_mean_nonnegative,CONDNIGH_min_nonnegative,CONDNONE_min_nonnegative,CONDPUB_min_nonnegative,CONDRF_min_nonnegative,CONDRIDE_min_nonnegative,CONDRIVE_min_nonnegative,CONDSHARE_min_nonnegative,CONDSPEC_min_nonnegative,CONDTRAV_min_nonnegative,COV1_OHD_min_nonnegative,COV1_PT_min_nonnegative,COV1_SCH_min_nonnegative,COV1_WK_min_nonnegative,COV2_OHD_min_nonnegative,COV2_PT_min_nonnegative,COV2_SCH_min_nonnegative,COV2_WK_min_nonnegative,DRIVER_min_nonnegative,DRIVINGOCCUPATION_min_nonnegative,EMPPASS_min_nonnegative,LAST30_BIKE_min_nonnegative,LAST30_BKSHR_min_nonnegative,LAST30_ESCT_min_nonnegative,LAST30_MTRC_min_nonnegative,LAST30_PT_min_nonnegative,LAST30_RDSHR_min_nonnegative,LAST30_TAXI_min_nonnegative,LAST30_WALK_min_nonnegative,MEDCOND_min_nonnegative,PARK_min_nonnegative,PAYPROF_min_nonnegative,QACSLAN1_min_nonnegative,QACSLAN3_min_nonnegative,R_HISP_min_nonnegative,R_RELAT_min_nonnegative,TRNPASS_min_nonnegative,USAGE1_min_nonnegative,USAGE2_1_min_nonnegative,USAGE2_10_min_nonnegative,USAGE2_2_min_nonnegative,USAGE2_3_min_nonnegative,USAGE2_4_min_nonnegative,USAGE2_5_min_nonnegative,USAGE2_6_min_nonnegative,USAGE2_7_min_nonnegative,USAGE2_8_min_nonnegative,USAGE2_9_min_nonnegative,USEPUBTR_min_nonnegative,W_CANE_min_nonnegative,W_CHAIR_min_nonnegative,W_NONE_min_nonnegative,W_SCCH_min_nonnegative,W_VISIMP_min_nonnegative,W_WKCR_min_nonnegative,DRIVINGVEHICLE_-1_PROP,DRIVINGVEHICLE_1_PROP,DRIVINGVEHICLE_2_PROP,DRIVINGVEHICLE_3_PROP,PRMACT_-1_PROP,PRMACT_1_PROP,PRMACT_2_PROP,PRMACT_3_PROP,PRMACT_4_PROP,PRMACT_5_PROP,PRMACT_97_PROP,R_RACE_IMP_1_PROP,R_RACE_IMP_2_PROP,R_RACE_IMP_3_PROP,R_RACE_IMP_4_PROP,R_RACE_IMP_5_PROP,R_RACE_IMP_6_PROP,R_RACE_IMP_97_PROP,R_SEX_IMP_1_PROP,R_SEX_IMP_2_PROP,WORKER_1_PROP,WORKER_2_PROP,WRKLOC_-1_PROP,WRKLOC_1_PROP,WRKLOC_2_PROP,WRKLOC_3_PROP,WRKLOC_4_PROP,RETIRE,SINGLE
8,1,1,32,2,2,2,2,2,1,2,2,4,2,1,5,1,1,8500.0,0.0,3.0,6,1,2,6,10,0,10,0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,1,0,2,0,2,2,2,2,2,1,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,True,False
6,1,1,51,3,2,2,2,2,1,1,1,5,1,1,4,1,0,10500.0,0.0,13.5,5,1,2,5,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,70.5,0.0,0.0,0.0,2,2,2,2,2,2,2,2,1,4,3,0,0,0,3,0,0,1,0,0,2,0,2,2,2,2,2,2,1,2,2,2,0,2,1,0,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
10,1,2,23,1,2,2,2,2,3,1,3,2,2,4,6,2,2,4500.0,0.0,9.0,6,1,2,7,12,0,12,0,0,40.0,0.0,12.8490108724568,0.0,0.0,0.0,0.0,67.5,0.0,0.0,2.5,0,0,0,0,0,0,0,0,0,1,1,0,2,1,3,0,1,1,2,0,2,0,2,2,2,2,2,2,2,2,1,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,True,False
6,2,1,21,1,2,2,2,2,1,2,1,5,1,1,4,1,0,17750.0,0.0,9.0,4,1,2,8,1,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,2,2,2,2,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
7,4,1,93,4,2,2,2,2,1,1,3,2,2,1,1,1,1,5625.0,0.0,7.0,4,1,2,6,15,0,15,0,0,45.0,0.0,15.0310004356364,0.0,0.0,0.0,0.0,64.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,4,0,2,3,0,0,0,1,2,0,2,0,2,2,2,2,2,2,2,2,1,2,0,2,1,0,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,False,False
8,1,1,14,1,2,2,1,2,1,2,4,6,2,4,6,2,0,10000.0,0.0,11.0,7,2,2,8,6,0,5,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,69.5,0.0,20.0,0.0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,1,0,0,2,0,2,2,1,2,2,1,2,2,2,2,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
2,3,1,82,4,1,2,1,2,1,3,2,5,2,1,5,1,0,10000.0,0.0,22.0,2,1,2,4,2,0,0,2,0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,57.0,0.0,18.5,0.0,2,2,2,2,2,2,2,2,1,2,3,0,0,0,3,0,0,1,0,0,2,0,2,2,2,1,2,1,1,2,2,1,1,2,1,0,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,False
10,1,2,82,4,1,1,3,2,1,2,2,5,2,2,6,1,0,1126.6666666666667,0.0,13.333333333333334,6,1,2,6,5,1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,1,2,2,2,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True
7,1,1,32,2,1,2,2,2,1,2,2,4,2,1,5,1,0,3250.0,0.0,7.5,6,1,2,6,3,0,3,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,71.0,0.0,3.0,0.0,2,2,2,2,1,2,2,2,1,2,3,0,0,0,1,0,0,1,0,0,2,0,2,2,2,2,2,1,1,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
1,1,1,13,1,2,2,2,2,1,1,3,3,2,1,1,1,0,13000.0,0.0,4.5,6,1,2,7,5,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,7.0,0.0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,2,0,2,2,2,2,2,1,2,2,2,2,0,2,1,0,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
5,1,1,91,4,1,2,2,2,1,2,1,5,1,1,2,1,0,2400.0,0.0,13.0,3,1,2,7,15,4,5,4,2,0.0,15.0,0.0,0.0,2.0,0.0,0.0,66.5,0.0,30.0,0.0,2,2,2,2,2,2,2,2,1,1,3,0,0,2,2,0,0,1,0,0,2,0,1,2,2,2,2,1,1,2,2,2,0,2,1,0,1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
8,1,2,83,4,2,2,2,2,1,1,3,3,2,2,6,1,2,4250.0,0.0,3.5,4,1,2,5,22,0,22,0,0,40.0,0.0,6.45649412345493,0.0,0.0,0.0,0.0,61.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0,0,2,4,0,2,2,0,0,2,1,2,0,2,0,2,2,2,2,2,2,2,2,1,2,0,1,1,0,1,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,False,False
5,3,1,72,3,2,2,2,2,1,3,2,5,2,1,5,1,1,12000.0,30.0,5.0,3,1,2,4,2,0,1,0,0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,69.0,0.0,0.0,1.0,2,2,2,2,2,2,2,2,1,3,3,0,4,1,3,0,0,1,1,0,2,0,2,2,2,2,2,2,1,2,1,1,1,2,1,0,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,True,False
7,1,1,73,3,1,1,3,2,1,2,3,1,2,1,1,1,0,1733.3333333333333,0.0,8.0,4,1,2,4,10,0,10,0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,2,1,2,2,2,2,2,0,2,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True
11,1,1,23,1,2,2,2,1,1,3,3,1,2,1,1,1,1,54500.0,15.0,3.0,8,1,2,8,12,0,12,0,0,50.0,0.0,0.659444434909365,0.0,0.0,0.0,1.0,73.5,0.0,6.5,1.0,0,0,0,0,0,0,0,0,0,1,4,0,2,2,0,0,0,1,1,0,2,0,2,2,2,1,2,1,2,2,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,True,False
7,1,1,72,3,2,2,3,2,2,1,2,4,2,1,5,1,0,10666.666666666666,0.0,12.333333333333334,5,1,2,6,16,0,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,1,0,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
11,3,1,91,4,1,1,2,2,1,3,1,4,1,1,4,1,1,5500.0,0.0,24.5,6,1,2,6,3,1,2,0,0,60.0,0.0,3.14517717593808,0.0,0.0,0.0,1.0,62.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1,4,0,3,2,0,0,2,1,2,0,2,0,2,2,2,1,2,1,2,2,1,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True
11,1,1,12,1,2,2,2,2,1,2,2,4,2,1,3,1,0,5750.0,0.0,11.5,6,1,2,7,20,0,20,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.5,0.0,10.0,0.0,2,2,2,2,1,1,2,2,1,1,4,0,0,2,0,0,0,1,0,0,2,0,2,2,2,2,2,1,1,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
5,1,1,32,2,2,2,2,2,1,2,2,4,2,1,5,1,1,10000.0,0.0,6.0,3,1,2,5,0,0,0,0,0,10.0,0.0,1.06895522651784,0.0,0.0,0.0,0.0,69.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,1,2,0,2,0,2,2,2,2,2,2,2,0,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,True,False
4,1,2,34,2,2,2,2,2,1,1,4,6,2,4,6,2,0,7500.0,0.0,13.0,2,1,2,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,2,2,0,2,2,0,2,1,0,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
6,3,1,21,1,1,1,0,2,1,4,1,5,1,1,4,1,1,0.0,0.0,0.0,6,1,2,6,30,0,30,0,0,40.0,0.0,0.0,0.0,0.0,8.0,0.0,66.0,0.0,30.0,2.0,0,0,0,0,0,0,0,0,0,1,3,0,2,2,2,0,0,1,2,2,2,0,2,2,1,2,2,1,2,2,1,2,0,2,7,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,True,True
6,1,1,63,3,2,2,3,2,1,2,3,3,2,1,3,1,0,5466.666666666667,8.5,6.666666666666667,6,1,2,6,25,0,10,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,2,0,0,1,0,0,2,0,1,2,2,2,2,1,2,2,2,2,0,2,1,0,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
6,1,2,83,4,2,2,2,2,1,2,3,3,2,4,6,2,0,7500.0,0.0,8.0,7,1,2,8,5,1,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,4.0,0.0,2,1,2,2,2,2,2,2,2,1,2,0,0,2,0,0,0,1,0,0,2,0,2,2,2,2,2,1,2,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
8,1,2,72,3,2,2,2,2,2,1,2,5,2,1,3,1,0,10500.0,0.0,4.0,4,1,2,5,7,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
6,2,1,21,1,2,2,2,2,1,1,1,5,1,1,4,1,0,63000.0,0.0,11.0,4,1,2,5,10,2,8,0,0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,70.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,1,0,0,1,0,0,2,0,2,2,1,1,2,1,2,0,2,2,0,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
5,1,2,54,3,2,2,2,2,1,2,4,6,2,4,6,2,0,3500.0,0.0,3.5,3,1,2,3,2,0,2,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,65.0,0.0,0.0,0.0,1,2,2,2,1,2,2,2,1,1,4,0,0,2,0,0,0,1,0,0,2,0,2,2,2,2,2,2,1,2,2,2,0,2,1,0,1,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
8,1,2,54,3,2,2,2,2,1,1,4,6,2,4,6,2,0,29818.0,0.0,4.0,3,1,2,7,20,0,20,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,3,0,0,1,0,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
7,1,2,32,2,2,2,3,2,1,2,2,4,2,4,6,2,0,0.0,0.0,19.0,3,1,2,5,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,30.0,0.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,1,2,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
6,1,1,13,1,1,1,2,2,1,2,3,1,2,2,6,1,1,8500.0,0.0,5.5,7,1,2,7,1,0,1,0,0,20.0,0.0,1.46926170048566,0.0,0.0,0.0,0.0,69.0,0.0,10.0,1.0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,1,2,0,1,2,2,2,2,2,2,1,2,2,1,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,True,True
6,1,2,13,1,2,2,2,2,1,2,3,1,2,4,6,2,0,5000.0,0.0,10.0,3,1,2,5,12,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5,0.0,0.0,0.0,2,1,2,2,2,2,2,2,2,2,4,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,2,2,0,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
4,3,1,13,1,1,1,1,2,1,1,3,3,2,1,1,1,0,10000.0,0.0,11.0,4,1,2,4,5,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True
10,1,1,23,1,2,2,3,2,1,2,3,3,2,4,6,2,2,16666.666666666668,0.0,6.666666666666667,6,1,2,7,0,0,0,0,0,40.0,0.0,7.43922027427483,0.0,0.0,0.0,0.0,62.0,0.0,30.0,1.0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,2,0,2,0,2,2,2,2,2,1,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
9,1,2,21,1,2,2,4,2,1,1,1,5,1,4,6,2,1,7625.0,0.0,8.25,7,1,2,8,6,0,6,0,0,40.0,0.0,10.9390621894019,6.0,0.0,0.0,0.0,65.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,1,2,0,1,2,2,1,2,2,2,1,2,0,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,False,False
3,3,1,23,1,1,1,1,2,1,3,3,1,2,1,1,1,0,3500.0,0.0,23.0,4,1,2,4,5,4,0,0,2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,66.0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2,1,2,2,1,2,2,2,2,0,2,7,1,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True
6,1,2,82,4,2,2,2,2,1,2,2,5,2,1,2,1,1,27000.0,0.0,3.5,4,1,2,6,20,2,20,0,0,40.0,0.0,2.4308624335034,0.0,2.0,0.0,0.0,65.0,0.0,2.0,1.0,1,2,2,2,2,2,2,2,1,1,3,0,2,3,3,0,0,1,2,0,2,0,2,2,2,2,2,1,1,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,True,False
11,1,2,63,3,1,1,2,2,1,1,3,2,2,1,2,1,1,11250.0,0.0,4.5,7,1,2,7,1,0,1,0,0,38.0,0.0,8.45418098880436,0.0,0.0,0.0,0.0,65.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,2,1,2,0,2,0,2,2,2,2,2,2,2,2,1,2,0,2,7,0,1,2,2,2,2,2,1,2,1,1,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,True,True
